location_id,pm2_5,pm10,no2,so2,o3,co,aqi
581,2.3,2.43,0.41,0.25,66.42,81.68,2
582,1.97,2.08,0.34,0.22,68.05,77.7,2
583,9.48,10.83,2.57,0.78,80.43,118.49,2
584,5.61,6.19,2.79,0.26,30.72,120.44,1
585,17.22,17.8,0.71,0.14,111.31,112.91,3
586,4.05,4.33,0.19,0.01,85.13,69.26,2
588,8.94,28.98,0.45,1.67,82.66,64.68,2
589,2.65,2.95,1.01,1.64,92.85,83.67,2
590,3.17,7.5,0.05,1.81,48.32,72.17,1
592,0.58,0.95,1.0,0.12,38.61,75.4,1
593,1.62,3.36,8.31,4.85,45.41,108.0,1
594,4.55,6.94,4.19,1.01,15.72,142.42,1
595,4.06,5.91,2.52,0.97,58.69,116.94,1
596,1.37,1.54,1.71,0.28,64.53,107.87,2
597,3.54,13.74,0.24,0.06,61.98,80.99,2
598,2.67,3.08,1.88,0.74,77.45,111.69,2
599,7.65,8.35,1.18,0.13,103.7,97.04,3
601,3.6,4.27,0.22,0.18,91.81,85.07,2
602,0.57,1.02,0.95,0.3,50.8,76.56,1
603,6.32,17.56,0.43,0.65,74.19,97.41,2
604,3.19,12.58,0.27,0.07,57.83,80.55,1
605,4.24,18.05,0.17,0.03,73.16,80.06,2
606,3.54,13.74,0.24,0.06,61.98,80.99,2
607,3.25,13.5,0.2,0.05,54.12,80.33,1
608,26.88,127.43,0.7,0.79,91.8,126.37,4
609,2.51,5.01,0.33,0.22,59.8,86.54,1
610,3.64,13.44,0.31,0.08,71.18,82.04,2
611,4.06,14.52,0.39,0.03,89.79,82.65,2
612,3.45,9.51,0.68,0.06,88.96,89.12,2
613,3.68,13.89,0.24,0.07,66.97,81.9,2
614,6.38,18.73,0.3,0.09,109.84,90.21,3
615,3.59,13.99,0.21,0.06,64.75,80.25,2
616,3.22,12.73,0.21,0.05,55.33,82.91,1
617,2.65,5.43,0.32,0.21,55.63,85.49,1
618,3.54,13.74,0.24,0.06,61.98,80.99,2
619,0.52,0.73,0.27,0.09,19.31,97.38,1
620,1.77,2.23,0.23,0.61,77.83,79.17,2
622,6.54,8.88,1.57,0.98,124.5,91.95,3
623,1.33,1.54,2.23,0.4,65.54,108.46,2
624,2.11,2.38,3.11,0.47,64.83,110.34,2
625,4.23,4.73,7.0,1.31,83.55,141.92,2
626,4.23,4.73,7.0,1.31,83.55,141.92,2
627,7.32,11.33,7.51,1.7,94.48,134.33,2
628,4.95,5.45,5.35,1.22,89.29,137.94,2
629,0.76,0.89,1.54,0.1,61.99,106.15,2
630,2.42,2.72,2.61,0.53,66.11,110.4,2
631,4.95,5.45,5.35,1.22,89.29,137.94,2
632,6.96,7.67,2.04,0.75,84.54,106.95,2
633,0.59,0.75,1.29,0.11,58.68,99.95,1
634,3.55,3.97,6.81,1.24,83.28,137.22,2
635,6.38,11.84,1.59,1.07,96.09,101.31,2
636,0.76,0.89,1.12,0.07,53.82,100.21,1
637,6.77,8.31,3.1,1.21,84.56,112.73,2
638,19.18,19.87,0.9,0.39,115.44,117.65,3
639,4.77,4.99,1.01,0.94,102.03,98.65,3
640,4.77,4.98,0.9,1.22,101.59,100.0,3
641,2.25,2.66,7.94,1.26,74.59,136.2,2
642,4.95,5.45,5.35,1.22,89.29,137.94,2
643,3.31,4.38,0.53,0.09,106.4,83.15,3
644,2.01,2.23,3.68,0.4,59.68,115.32,1
645,2.04,2.27,1.96,0.49,68.57,108.32,2
646,1.63,1.84,2.82,0.37,65.85,111.46,2
647,4.32,4.86,1.29,0.89,112.97,119.47,3
648,4.99,5.66,8.74,1.35,76.07,152.62,2
649,2.3,2.55,4.37,0.74,69.76,115.3,2
650,6.58,8.41,0.93,0.58,125.18,89.74,3
652,5.09,5.39,1.64,0.91,98.37,100.98,2
653,6.29,7.96,0.84,0.44,121.01,88.4,3
654,0.76,0.89,1.54,0.1,61.99,106.15,2
655,6.87,9.37,2.11,1.36,126.46,93.52,3
656,2.35,2.59,4.14,0.61,63.36,114.18,2
657,2.08,2.36,4.89,1.09,78.98,119.39,2
658,4.51,5.96,0.74,0.21,112.12,87.27,3
659,4.63,6.02,0.8,0.23,114.83,86.89,3
660,6.96,9.77,4.67,1.54,115.12,110.21,3
661,4.55,4.94,1.6,0.98,105.62,120.78,3
662,4.95,5.45,5.35,1.22,89.29,137.94,2
663,8.56,12.14,0.86,0.58,110.32,97.19,3
664,4.95,5.45,5.35,1.22,89.29,137.94,2
665,4.23,4.73,7.0,1.31,83.55,141.92,2
666,4.23,4.73,7.0,1.31,83.55,141.92,2
667,8.98,9.33,2.74,1.77,103.22,112.29,3
668,10.95,13.05,0.48,0.03,99.39,97.32,2
669,1.63,1.97,6.67,1.21,75.45,128.25,2
670,5.57,5.83,1.03,1.0,99.98,98.51,2
671,7.1,13.19,1.65,1.15,98.79,103.67,2
672,5.21,5.75,1.08,1.05,115.38,119.24,3
674,9.9,12.92,0.95,0.41,110.11,102.65,3
675,9.23,9.77,3.88,2.01,49.35,152.38,1
676,9.23,9.77,3.88,2.01,49.35,152.38,1
677,3.05,3.34,2.73,0.29,41.01,150.64,1
678,7.38,11.34,3.75,1.35,109.83,112.79,3
679,0.62,1.06,0.96,0.23,47.49,75.49,1
680,8.14,9.99,2.49,0.91,63.36,119.43,2
682,5.17,7.14,2.77,0.3,74.33,108.62,2
683,0.91,0.92,0.19,0.06,49.86,94.8,1
684,6.14,6.59,6.96,1.77,41.97,193.56,1
685,2.2,4.61,2.4,0.1,51.58,101.4,1
686,2.13,2.29,0.78,0.08,72.78,108.04,2
688,2.3,2.83,2.12,0.22,53.6,121.03,1
689,5.58,6.93,0.37,1.33,87.23,87.55,2
690,0.65,1.1,0.97,0.16,44.25,74.43,1
691,5.83,6.24,6.52,0.74,69.03,146.19,2
693,5.81,6.07,1.69,2.31,81.73,112.2,2
694,0.5,0.59,0.54,0.08,33.13,114.4,1
695,4.7,10.5,1.15,2.84,85.41,81.08,2
697,19.57,21.47,1.38,0.89,63.53,170.57,2
698,4.4,12.3,2.12,1.64,66.99,105.43,2
699,10.68,12.81,1.35,1.35,60.45,99.48,2
700,6.78,7.18,2.54,1.33,83.17,123.27,2
701,0.64,0.94,0.46,0.12,15.69,110.58,1
703,6.11,11.77,4.04,0.21,26.45,198.14,1
704,1.68,2.01,1.1,0.2,65.3,124.6,2
705,22.04,23.71,0.74,0.4,130.03,124.26,3
706,4.78,5.75,1.2,0.2,53.58,130.24,1
707,15.96,17.19,0.75,0.36,127.82,110.51,3
708,15.96,17.19,0.75,0.36,127.82,110.51,3
709,2.07,4.21,0.6,0.68,65.93,80.86,2
710,9.03,29.51,0.55,1.33,83.84,69.45,2
711,2.33,2.86,2.33,0.02,32.55,122.57,1
712,1.55,2.35,0.24,0.11,91.0,81.55,2
713,3.43,3.73,1.11,0.13,66.19,121.48,2
714,8.11,9.45,4.77,1.48,87.31,128.25,2
715,4.5,4.78,1.87,1.26,111.61,107.13,3
716,16.42,18.16,1.87,0.99,55.72,191.49,2
717,0.75,2.51,0.43,0.16,22.67,86.83,1
718,1.59,3.98,0.92,0.42,67.83,106.67,2
719,6.2,6.69,3.94,2.07,78.98,129.33,2
720,0.99,1.26,1.6,0.03,52.23,101.5,1
721,9.39,13.76,0.29,0.04,105.44,91.62,3
723,4.97,5.26,2.0,0.29,74.23,120.2,2
724,14.92,16.02,0.44,0.02,110.56,100.11,3
725,11.97,14.13,8.56,0.52,45.5,259.57,2
726,1.17,2.64,1.08,0.24,55.05,112.86,1
727,14.54,14.98,0.6,0.19,104.67,111.46,3
728,6.73,7.05,0.29,0.03,97.44,77.49,2
729,3.17,7.5,0.05,1.81,48.32,72.17,1
730,0.56,0.95,0.98,0.21,44.8,76.57,1
731,3.23,10.53,1.21,0.9,75.67,104.55,2
732,3.92,4.62,2.7,0.78,73.62,118.84,2
733,0.78,1.41,1.62,0.17,38.84,79.71,1
734,3.34,3.71,2.52,1.24,83.16,114.91,2
735,3.37,3.71,2.94,1.03,80.55,117.32,2
736,2.72,3.08,1.97,1.21,78.6,110.7,2
737,3.97,6.31,0.22,0.14,60.53,106.45,2
738,5.1,6.98,0.4,0.97,105.16,95.66,3
739,5.54,5.92,4.56,0.74,73.99,134.94,2
740,4.43,7.04,0.59,0.62,96.92,104.35,2
741,8.05,11.13,0.63,0.4,84.58,124.98,2
742,2.53,4.6,2.44,0.72,55.14,105.34,1
743,21.07,21.99,0.61,0.14,119.48,120.54,3
744,2.12,2.2,0.75,0.16,40.54,97.79,1
746,4.25,4.99,1.45,0.62,87.6,118.46,2
747,2.91,4.43,0.4,0.39,106.72,100.82,3
748,2.38,2.84,1.06,0.2,80.25,105.76,2
749,7.91,9.97,1.41,0.99,97.07,146.34,2
750,4.75,5.31,0.24,0.1,67.79,105.18,2
751,1.03,1.05,1.25,0.04,32.28,104.48,1
754,2.33,2.56,1.62,0.41,55.11,118.99,1
755,2.28,4.86,0.62,0.47,59.77,101.13,1
756,4.99,5.13,1.28,0.28,70.25,126.33,2
757,6.36,6.62,3.09,1.59,75.6,121.62,2
758,6.88,6.98,0.17,0.05,76.89,96.83,2
759,3.95,4.42,4.29,0.54,42.2,193.32,1
760,3.2,3.31,1.64,0.17,68.84,112.68,2
762,5.19,5.38,1.28,0.29,77.95,134.92,2
763,7.6,7.91,1.56,0.19,46.59,139.87,1
764,2.97,9.42,1.31,0.83,76.28,103.14,2
765,4.3,5.32,1.14,0.24,68.74,108.67,2
767,2.26,3.1,2.96,0.07,46.18,128.1,1
768,2.92,4.7,2.49,0.66,55.98,103.04,1
769,3.48,4.24,0.3,0.07,100.69,84.58,3
770,10.68,12.81,1.35,1.35,60.45,99.48,2
771,5.69,7.06,1.99,0.45,73.33,105.8,2
772,6.24,8.5,2.34,0.42,67.33,106.31,2
773,6.01,7.64,2.23,0.55,76.11,107.61,2
774,4.04,6.66,0.44,0.39,108.55,101.01,3
777,1.58,1.62,0.2,0.05,75.38,96.16,2
778,2.04,2.17,1.38,0.33,48.54,106.87,1
779,2.28,4.86,0.62,0.47,59.77,101.13,1
780,10.31,14.76,0.69,0.64,96.34,137.86,2
781,5.77,6.59,0.27,0.9,96.99,90.78,2
782,5.9,8.15,0.53,0.3,85.63,114.08,2
784,6.96,20.76,0.55,1.09,85.83,76.33,2
785,5.95,8.1,0.65,0.41,116.93,85.18,3
786,6.03,8.45,0.72,0.41,110.53,87.92,3
787,9.97,12.02,0.67,0.41,117.22,95.02,3
788,7.79,17.26,0.68,1.0,93.68,94.36,2
789,5.91,7.8,0.78,0.36,110.91,87.66,3
790,7.27,9.0,0.7,0.35,115.08,89.71,3
791,6.91,11.19,0.74,0.86,109.75,91.6,3
792,7.87,9.97,0.81,0.42,113.92,92.75,3
793,6.47,13.09,0.64,1.03,97.49,90.43,2
794,4.57,9.12,2.69,1.71,64.22,100.52,2
795,7.14,7.87,6.41,0.73,46.73,226.33,1
797,5.59,8.5,4.68,1.15,13.71,154.14,1
798,0.54,0.69,0.28,0.08,17.57,98.41,1
799,2.86,3.82,0.45,0.07,104.75,81.32,3
800,1.46,1.8,2.78,0.66,53.15,99.63,1
801,7.56,8.06,1.15,0.26,60.12,118.39,2
802,5.65,6.17,2.54,0.22,80.25,116.57,2
803,2.69,10.54,0.74,0.92,83.67,98.43,2
804,4.06,6.82,4.3,1.84,62.12,97.6,2
805,8.77,11.41,4.11,2.27,81.11,117.63,2
806,9.34,17.05,0.34,0.18,112.99,89.42,3
807,6.49,6.7,1.39,0.36,85.06,109.55,2
808,6.42,7.71,1.27,0.19,51.44,142.96,1
809,0.68,1.07,0.24,0.24,77.87,85.51,2
810,6.42,7.71,1.27,0.19,51.44,142.96,1
811,0.5,0.5,0.61,0.01,35.49,113.49,1
812,6.42,7.71,1.27,0.19,51.44,142.96,1
813,0.5,0.5,0.38,0.01,61.75,95.11,2
814,0.68,1.07,0.24,0.24,77.87,85.51,2
815,1.31,2.65,0.82,0.25,51.14,76.87,1
817,3.31,3.62,2.04,2.07,76.78,110.59,2
818,0.88,1.32,0.29,0.34,81.18,84.22,2
819,5.9,15.29,0.03,0.38,73.38,69.19,2
821,8.03,8.05,2.28,0.76,74.72,121.69,2
822,5.21,5.28,1.26,0.52,89.17,106.86,2
823,7.47,7.52,1.44,0.72,89.88,115.02,2
824,1.75,3.35,2.25,0.91,57.06,105.12,1
825,7.19,22.96,0.22,0.49,74.92,81.92,2
826,0.67,1.13,0.83,0.18,48.7,73.97,1
827,1.31,2.65,0.82,0.25,51.14,76.87,1
828,4.29,6.05,2.35,1.14,97.68,129.88,2
829,5.28,5.61,1.74,1.17,85.01,122.77,2
830,7.67,23.87,0.43,0.75,86.31,71.89,2
831,3.79,4.97,5.56,1.76,89.1,129.06,2
833,3.28,6.25,0.3,0.55,43.17,94.16,1
834,5.4,5.75,2.76,1.95,90.33,127.08,2
836,4.74,6.6,0.98,0.26,59.92,86.2,1
838,12.73,21.8,1.58,1.4,111.71,147.94,3
839,0.89,1.21,9.92,0.56,33.03,136.99,1
841,1.13,1.66,0.84,0.48,43.16,100.26,1
842,9.01,10.57,1.68,0.71,77.24,106.71,2
843,5.22,5.66,5.68,0.77,72.13,141.53,2
844,11.97,14.13,8.56,0.52,45.5,259.57,2
845,2.36,5.75,0.05,0.82,45.97,72.09,1
846,11.97,14.13,8.56,0.52,45.5,259.57,2
847,7.25,22.33,0.23,0.58,79.75,82.0,2
848,0.5,0.55,0.26,0.1,66.55,106.26,2
849,11.97,14.13,8.56,0.52,45.5,259.57,2
850,11.61,13.58,8.12,0.32,35.97,297.34,2
852,11.57,13.83,8.54,0.47,39.48,275.21,2
853,5.03,5.87,12.12,1.47,62.91,167.22,2
854,5.2,6.01,3.76,0.63,16.31,189.23,1
855,0.89,1.27,10.15,0.64,39.68,138.71,1
856,3.29,3.63,1.94,1.23,80.11,111.01,2
857,4.23,4.73,7.0,1.31,83.55,141.92,2
858,5.52,5.9,2.61,0.95,86.28,122.13,2
859,6.93,7.23,1.8,3.29,96.47,112.0,2
860,14.02,15.14,6.32,0.94,12.21,383.21,2
861,7.88,19.75,0.64,0.51,101.43,98.45,3
862,7.09,11.87,1.07,1.1,110.09,95.38,3
863,0.86,2.53,0.72,0.29,22.23,82.41,1
864,6.39,8.55,0.72,0.58,124.15,86.89,3
865,2.8,5.74,1.88,0.6,58.28,107.92,1
866,7.09,10.64,0.82,0.95,113.41,93.19,3
867,6.82,18.44,0.64,1.14,86.09,80.68,2
868,5.55,6.12,2.91,2.27,85.76,121.05,2
869,0.63,0.97,0.41,0.17,40.38,94.39,1
870,11.68,12.34,0.54,0.07,112.13,99.43,3
871,6.94,20.59,0.34,0.8,84.35,78.34,2
872,7.28,8.04,0.54,0.27,91.65,111.14,2
873,4.88,7.17,2.68,0.71,94.37,96.82,2
874,6.34,9.27,6.83,1.34,96.05,124.18,2
875,7.12,10.18,3.68,1.39,117.91,106.53,3
876,6.87,21.35,0.38,0.89,83.5,74.52,2
877,11.29,13.34,0.47,0.4,120.46,95.41,3
878,7.48,12.09,4.87,1.47,98.35,123.09,2
879,2.33,3.06,0.32,0.06,97.79,75.19,2
880,0.6,0.79,2.32,0.27,63.09,107.29,2
881,5.98,8.31,3.12,0.14,69.46,113.14,2
882,12.73,21.8,1.58,1.4,111.71,147.94,3
883,6.87,8.87,1.02,0.72,129.4,91.1,3
884,8.71,9.07,1.65,3.18,90.12,110.58,2
885,10.72,15.79,2.32,1.38,125.58,138.39,3
886,7.1,9.69,1.69,1.17,130.07,92.74,3
887,9.55,15.52,1.62,1.22,112.39,121.88,3
888,9.95,16.2,0.94,0.98,117.69,104.68,3
889,4.12,5.79,0.49,0.17,104.86,80.73,3
890,3.76,5.27,0.53,0.23,98.65,80.33,2
891,6.68,8.38,0.8,0.53,127.5,90.15,3
892,5.53,7.97,3.64,0.78,101.19,103.59,3
893,3.89,5.5,0.71,0.42,87.54,82.6,2
894,8.71,9.07,1.65,3.18,90.12,110.58,2
895,7.87,9.97,0.81,0.42,113.92,92.75,3
896,4.12,5.79,0.49,0.17,104.86,80.73,3
897,9.22,14.77,0.79,0.87,106.4,102.92,3
898,7.64,8.98,0.65,0.36,122.65,90.52,3
899,11.9,16.07,3.02,1.53,138.66,154.76,3
900,4.22,6.38,1.69,0.64,87.36,89.85,2
901,10.25,15.25,1.25,0.96,116.52,113.73,3
902,6.87,9.37,2.11,1.36,126.46,93.52,3
903,5.41,6.9,0.53,0.33,117.71,84.13,3
905,7.31,9.95,1.11,0.92,132.25,89.99,3
906,0.54,0.69,0.28,0.08,17.57,98.41,1
907,6.42,7.26,4.95,4.47,97.13,130.08,2
908,4.35,4.4,2.68,1.5,69.76,123.99,2
909,0.99,1.26,1.6,0.03,52.23,101.5,1
910,16.47,18.06,1.39,0.77,60.01,174.03,2
911,0.81,1.47,1.99,0.16,34.15,81.9,1
912,0.54,0.98,0.94,0.38,54.18,77.62,1
913,0.67,1.13,0.83,0.18,48.7,73.97,1
914,1.62,3.36,8.31,4.85,45.41,108.0,1
915,0.56,0.95,0.98,0.21,44.8,76.57,1
916,1.21,1.61,1.02,0.12,31.5,82.96,1
917,3.35,4.8,2.71,1.01,72.08,110.82,2
918,7.14,7.87,6.41,0.73,46.73,226.33,1
919,10.74,11.5,0.22,0.02,103.51,83.39,3
920,0.77,1.04,1.53,0.41,38.09,101.18,1
921,8.31,9.35,1.94,1.11,77.45,123.61,2
922,1.18,1.27,0.49,0.1,43.47,89.26,1
923,4.76,4.91,2.25,0.25,57.84,123.83,1
924,5.03,5.87,12.12,1.47,62.91,167.22,2
925,4.75,5.91,2.85,1.47,104.77,130.72,3
926,3.05,3.34,2.73,0.29,41.01,150.64,1
927,4.46,7.77,4.91,0.84,67.96,143.93,2
928,4.99,5.66,8.74,1.35,76.07,152.62,2
929,3.42,4.08,12.28,1.7,67.0,163.12,2
930,1.49,1.92,0.28,0.05,88.06,85.65,2
931,5.37,7.21,2.29,2.11,80.37,92.78,2
932,8.22,8.58,1.69,0.96,87.42,103.1,2
933,10.68,12.81,1.35,1.35,60.45,99.48,2
935,6.14,6.76,3.33,0.8,71.12,121.48,2
936,3.43,3.84,2.24,1.33,85.07,114.17,2
937,4.82,5.35,1.69,1.04,114.21,123.01,3
938,3.52,6.57,1.78,0.56,56.46,105.47,1
939,0.5,0.5,1.33,0.03,53.52,99.7,1
940,0.69,0.78,3.77,0.5,55.08,114.77,1
941,9.44,11.19,1.08,1.49,66.18,92.46,2
942,3.49,3.69,0.25,0.13,94.57,66.38,2
944,6.58,6.97,2.4,1.9,96.04,117.88,2
945,6.49,6.7,1.39,0.36,85.06,109.55,2
946,2.71,9.51,1.22,0.9,79.77,99.63,2
947,5.88,6.2,2.04,1.5,99.13,113.92,2
948,4.54,6.25,4.49,1.77,85.58,140.68,2
949,5.49,5.8,1.89,1.71,104.73,112.06,3
950,5.03,5.32,1.35,1.42,102.01,104.98,3
951,9.44,11.19,1.08,1.49,66.18,92.46,2
952,2.64,3.35,0.19,0.04,96.64,67.07,2
953,1.55,1.6,0.02,0.0,28.93,71.78,1
954,4.53,4.65,1.13,0.17,95.14,106.68,2
955,1.27,2.55,1.1,0.39,59.73,107.97,1
956,3.9,4.69,0.22,0.18,93.7,87.26,2
957,10.95,13.05,0.48,0.03,99.39,97.32,2
958,4.12,4.62,0.43,0.26,90.67,87.54,2
959,3.47,8.18,0.04,1.4,48.23,72.16,1
960,0.5,0.5,1.97,0.02,44.36,103.48,1
961,9.44,11.19,1.08,1.49,66.18,92.46,2
962,4.52,5.96,5.28,1.57,86.69,139.7,2
963,8.48,11.01,5.84,0.26,39.37,232.07,1
964,5.91,7.9,3.47,0.55,86.3,115.09,2
965,1.18,1.25,0.17,0.07,82.64,84.68,2
966,7.96,8.54,2.33,2.46,102.27,118.97,3
967,11.97,14.13,8.56,0.52,45.5,259.57,2
968,0.86,1.33,2.11,0.33,42.69,99.08,1
969,8.94,9.26,1.94,2.7,85.93,113.0,2
971,5.03,5.87,12.12,1.47,62.91,167.22,2
972,140.48,140.5,12.11,1.54,110.43,1111.97,5
973,6.38,6.67,1.57,1.6,97.74,110.66,2
974,4.99,5.66,8.74,1.35,76.07,152.62,2
975,11.91,14.42,1.63,1.22,54.74,106.48,2
976,4.5,4.81,0.98,2.01,110.24,103.12,3
977,3.85,15.53,0.2,0.04,70.11,79.43,2
978,4.08,5.44,5.49,1.99,86.99,139.7,2
979,3.22,4.25,5.71,1.9,84.37,140.27,2
980,2.33,5.23,0.27,0.13,73.97,90.71,2
981,3.5,3.89,1.28,0.12,55.73,114.14,1
982,0.5,0.5,0.14,0.01,51.3,91.43,1
983,1.88,1.95,0.22,0.33,85.52,82.68,2
984,4.23,4.73,7.0,1.31,83.55,141.92,2
985,40.65,45.74,18.12,5.61,3.04,541.41,3
987,4.67,5.63,7.61,1.68,83.91,149.04,2
988,4.58,7.5,0.48,0.43,60.21,80.43,2
989,16.29,18.55,1.08,0.37,135.58,110.72,3
990,3.14,6.78,1.58,0.1,49.54,96.89,1
991,4.46,5.2,3.33,1.78,58.96,101.27,1
992,6.19,7.33,2.74,0.14,66.83,114.58,2
993,0.5,0.51,1.35,0.05,55.53,102.77,1
994,4.55,7.39,3.89,1.24,80.54,140.71,2
995,1.82,4.32,1.16,0.45,64.97,107.16,2
996,8.03,8.41,1.11,1.18,96.8,103.38,2
997,11.61,13.58,8.12,0.32,35.97,297.34,2
998,43.09,43.33,1.68,0.09,106.12,151.56,3
999,3.04,3.28,2.2,0.17,56.26,126.71,1
1000,0.77,0.78,1.38,0.05,38.96,99.65,1
1001,5.48,8.14,3.46,0.25,80.97,112.77,2
1002,8.75,9.1,1.16,1.81,87.52,103.89,2
1003,4.18,4.75,5.0,0.92,77.33,139.08,2
1004,2.07,4.44,2.83,0.08,49.18,103.19,1
1005,5.54,9.61,0.09,4.9,46.14,72.49,1
1006,2.96,3.4,2.85,1.41,82.48,114.76,2
1007,1.57,4.63,3.48,2.04,18.19,183.19,1
1008,4.69,5.11,4.45,0.35,64.53,145.49,2
1009,3.27,3.88,0.24,0.07,89.79,84.43,2
1010,8.64,9.15,2.52,3.0,100.78,124.42,3
1011,10.18,20.05,1.76,1.97,113.67,114.58,3
1012,0.5,1.01,0.12,0.1,64.29,107.66,2
1013,9.02,21.77,0.63,0.21,113.21,92.32,3
1014,6.94,20.59,0.34,0.8,84.35,78.34,2
1015,3.08,4.0,0.7,0.19,59.93,107.7,1
1016,0.56,1.16,0.16,0.29,62.28,109.58,2
1017,5.92,6.26,2.46,3.13,81.73,118.33,2
1018,1.31,1.48,2.15,0.48,70.32,114.29,2
1019,7.51,21.8,0.23,0.6,81.41,84.66,2
1020,3.8,4.17,1.82,1.13,84.07,112.98,2
1021,6.02,13.87,0.51,0.96,91.76,87.34,2
1022,9.02,21.77,0.63,0.21,113.21,92.32,3
1023,3.38,3.94,0.19,0.09,59.61,105.07,1
1024,3.94,4.04,1.24,0.43,72.12,136.19,2
1025,4.46,5.16,1.42,0.33,80.47,122.81,2
1026,2.36,5.75,0.05,0.82,45.97,72.09,1
1027,6.76,7.21,2.16,1.56,89.88,109.03,2
1028,0.65,0.8,4.27,0.41,62.79,115.68,2
1029,4.88,5.53,0.31,0.06,98.97,76.27,2
1030,7.5,8.31,0.49,0.32,95.35,120.21,2
1031,3.32,3.57,3.53,0.2,49.57,144.07,1
1032,7.32,20.81,0.29,0.6,79.99,85.94,2
1033,1.74,2.96,11.72,1.97,61.96,163.63,2
1034,1.84,4.68,0.27,0.17,63.35,74.46,2
1035,10.95,24.14,6.14,2.16,103.16,146.69,3
1036,7.51,21.8,0.23,0.6,81.41,84.66,2
1037,1.28,1.29,0.89,0.02,58.04,113.83,1
1038,2.21,2.6,3.59,0.4,57.55,130.56,1
1039,3.39,13.96,0.19,0.06,56.13,81.1,1
1040,4.92,5.14,1.15,1.09,79.23,103.81,2
1041,6.17,16.14,0.47,0.92,85.07,82.62,2
1042,7.66,19.57,0.37,0.7,86.06,87.57,2
1043,4.44,4.5,2.02,0.7,79.11,128.48,2
1044,4.12,4.17,1.85,0.58,76.24,128.08,2
1045,4.64,6.8,0.99,0.7,60.25,81.48,2
1046,7.1,8.13,0.46,0.22,109.8,84.25,3
1047,7.34,7.94,2.52,4.24,107.5,118.04,3
1048,12.4,12.87,1.05,0.18,84.42,105.43,2
1049,2.8,4.25,6.71,1.64,73.89,145.87,2
1050,3.09,3.8,3.18,1.11,63.69,169.66,2
1051,6.72,7.07,2.21,3.68,95.01,115.36,2
1052,7.53,21.1,0.28,0.62,81.36,87.34,2
1053,3.08,3.24,1.45,0.17,72.44,126.65,2
1054,2.86,3.17,1.37,0.15,62.83,118.75,2
1055,2.64,4.14,0.89,0.31,61.69,95.26,2
1056,3.97,6.31,0.22,0.14,60.53,106.45,2
1058,4.09,4.65,0.18,0.08,64.13,105.6,2
1059,4.09,4.65,0.18,0.08,64.13,105.6,2
1060,7.01,7.53,6.99,0.28,70.26,149.82,2
1061,3.38,3.75,4.8,3.03,78.58,120.05,2
1062,3.61,5.27,1.01,0.74,67.51,85.2,2
1063,4.99,5.18,1.93,1.36,87.9,118.98,2
1064,2.28,2.99,0.66,0.37,75.62,84.85,2
1065,4.42,6.73,1.04,0.91,73.24,85.21,2
1066,4.42,6.73,1.04,0.91,73.24,85.21,2
1067,2.55,3.34,0.66,0.34,75.47,85.92,2
1068,3.27,3.94,0.58,0.37,83.05,83.78,2
1069,2.41,3.01,0.57,0.31,77.36,82.0,2
1070,7.34,7.59,2.04,1.52,82.69,115.72,2
1071,4.83,5.09,1.52,0.86,85.8,120.51,2
1072,5.56,5.77,2.33,1.38,86.49,119.8,2
1073,1.54,1.73,1.65,0.69,74.27,108.86,2
1074,8.72,9.37,2.78,3.2,103.61,121.75,3
1075,3.47,3.5,1.52,0.34,70.52,127.27,2
1076,3.39,4.14,0.39,0.93,93.71,84.39,2
1077,3.04,12.83,0.19,0.04,52.01,79.75,1
1078,3.47,3.5,1.52,0.34,70.52,127.27,2
1079,3.44,3.49,1.61,0.34,68.12,127.57,2
1080,1.51,2.94,1.39,0.32,53.2,80.87,1
1081,4.53,5.56,2.79,0.72,74.55,121.88,2
1082,6.28,6.48,1.24,0.32,87.24,108.81,2
1083,6.92,7.18,1.8,2.51,92.5,111.6,2
1084,5.66,5.99,2.41,3.76,92.48,113.95,2
1085,1.96,6.06,0.14,0.2,35.38,91.15,1
1086,6.34,8.43,2.1,2.01,77.23,95.95,2
1087,7.13,7.41,1.83,2.37,93.3,113.13,2
1088,1.62,2.68,1.84,0.47,51.46,103.24,1
1089,2.19,4.62,0.35,0.09,72.5,90.73,2
1090,3.05,3.34,2.73,0.29,41.01,150.64,1
1091,8.57,19.94,0.73,0.23,113.06,92.3,3
1092,5.73,6.18,2.47,0.67,73.16,123.0,2
1093,9.03,9.89,1.77,1.25,85.96,120.49,2
1095,6.62,8.55,4.23,1.09,97.79,121.41,2
1096,6.0,6.43,2.51,2.35,85.07,116.01,2
1097,9.54,10.28,1.89,1.19,93.83,113.88,2
1098,5.69,6.0,1.55,1.74,100.36,107.46,3
1099,4.28,4.44,1.17,0.19,95.94,106.72,2
1100,3.28,3.91,0.19,0.1,57.8,103.93,1
1101,7.44,7.8,1.5,1.63,91.66,109.42,2
1102,3.94,4.25,2.76,2.31,91.13,124.55,2
1103,4.36,4.62,1.04,0.85,90.42,111.48,2
1104,3.99,4.28,2.06,2.15,77.9,111.11,2
1105,9.03,9.9,2.36,0.95,87.85,129.85,2
1106,6.59,7.07,4.13,5.28,88.05,135.9,2
1107,8.52,20.05,0.69,0.19,114.95,94.36,3
1108,7.68,8.12,3.76,0.9,92.14,121.13,2
1109,3.33,3.93,9.17,0.98,75.87,155.03,2
1110,9.48,9.96,2.72,0.64,101.71,127.9,3
