location_id,pm2_5,pm10,no2,so2,o3,co,aqi,temperature,humidity,wind_speed,latitude,longitude,pollution_source
317,9.39,22.74,0.55,0.23,113.95,92.25,3,22.42,42,0.16,36.357778,-115.361389,unknown
318,5.45,6.04,2.88,3.09,73.84,131.68,2,22.47,93,2.96,33.435489,-94.075671,industrial
319,3.11,5.92,0.28,0.52,45.12,94.63,1,28.68,89,4.42,26.200278,-97.712501,natural
320,3.66,6.26,0.57,0.63,82.44,83.35,2,13.69,70,1.05,39.015,-122.286111,natural
321,2.16,3.38,1.16,0.33,72.43,97.15,2,25.52,88,2.56,31.122527,-97.431158,natural
322,7.2,7.73,2.89,1.99,86.04,127.42,2,16.81,79,1.93,39.263914,-86.292261,industrial
323,9.44,11.19,1.08,1.49,66.18,92.46,2,12.87,65,0.57,-32.795151048047,-71.533019680176,unknown
326,6.76,7.42,1.14,0.15,75.65,122.2,2,22.55,97,2.77,32.329042,-90.182659,unknown
327,4.09,16.78,0.18,0.06,66.51,81.01,2,27.42,50,1.14,33.11753,-111.88491,natural
328,6.09,6.54,3.85,0.75,90.4,119.19,2,15.67,75,0.15,35.9722,-81.9331,unknown
329,5.47,6.98,2.96,0.39,78.79,111.83,2,10.43,73,0.54,35.765413,-82.264944,unknown
330,7.7,10.59,0.68,3.61,104.55,89.95,3,14.93,70,1.23,40.253502,-111.6632,industrial
331,7.7,10.59,0.68,3.61,104.55,89.95,3,14.88,69,1.1,40.3414,-111.7136,industrial
332,9.48,11.2,4.95,0.5,59.59,187.2,1,11.42,75,1.59,-33.344152616081,-70.739593505859,unknown
333,9.48,11.2,4.95,0.5,59.59,187.2,1,11.42,75,1.59,-33.34970931173,-70.724530220031,unknown
334,0.52,1.08,0.86,0.34,42.48,98.59,1,29.24,82,2.04,25.7947,-80.2156,natural
335,1.33,1.8,0.78,0.45,44.0,100.62,1,29.32,83,1.24,25.4719,-80.4828,natural
336,0.57,1.02,0.95,0.3,50.8,76.56,1,9.56,69,3.59,-33.9177778,151.1347222,natural
337,3.19,7.49,1.47,0.55,61.29,106.63,2,18.91,73,7.17,52.511722,-1.830583,natural
338,8.87,9.45,3.91,2.28,44.61,158.61,1,17.77,62,1.24,20.9479,-101.4258,industrial
339,1.96,3.3,1.87,0.58,64.22,102.74,2,24.62,91,2.44,31.6531,-97.0706,natural
341,3.96,4.35,0.17,0.06,74.6,106.14,2,24.82,93,4.23,30.0842,-84.1617,natural
342,4.38,5.13,11.57,1.88,86.8,165.71,2,17.11,62,2.96,40.0467,-76.2833,industrial
343,6.38,6.71,2.29,3.92,93.4,114.36,2,16.26,74,2.46,39.308,-82.1183,industrial
344,8.57,19.94,0.73,0.23,113.06,92.3,3,24.84,43,1.1,36.163962,-115.11393,unknown
345,1.64,7.24,0.13,0.15,28.4,92.59,1,31.16,70,3.22,18.428388,-66.141657,natural
346,28.82,34.06,16.03,0.84,7.4,610.87,3,30.15,73,2.55,28.876028,76.619464,vehicular
348,2.55,2.84,2.56,0.3,36.1,152.05,1,13.35,83,1.04,19.3573,-99.26279999999998,unknown
349,5.57,8.68,3.32,0.25,74.69,110.7,2,18.79,75,1.0,35.5,-82.6,unknown
350,3.97,4.15,0.23,0.06,94.73,69.43,2,7.99,75,3.0,42.7914,-110.0547,natural
351,8.34,9.57,4.09,0.19,43.0,229.65,1,9.71,82,0.92,-34.261909,-70.463219,unknown
352,2.62,2.75,1.37,0.07,66.84,111.3,2,15.78,93,1.81,45.008297,-93.277041,natural
353,2.62,2.75,1.37,0.07,66.84,111.3,2,15.78,93,1.81,45.012102,-93.276699,natural
354,20.28,21.65,15.2,1.72,9.14,483.91,2,29.02,81,3.48,26.84578611,80.93874444,vehicular
355,0.63,1.09,0.82,0.23,51.11,75.04,1,9.15,71,1.59,-33.7947222,150.9125,natural
356,4.78,5.75,1.2,0.2,53.58,130.24,1,11.54,76,0.66,-36.803034,-73.120527,natural
358,8.12,8.48,2.14,1.3,88.37,120.53,2,17.41,67,0.55,38.07657,-78.50397,unknown
359,7.93,8.55,7.84,2.72,42.57,194.75,1,16.61,75,0.58,20.67495,-101.35595,industrial
360,7.68,8.43,0.47,1.23,99.56,88.09,2,18.2,61,1.28,56.7522,-111.4761,unknown
361,2.35,2.59,4.14,0.61,63.36,114.18,2,15.83,71,2.34,42.9981,-78.8993,unknown
362,2.64,3.56,6.83,1.54,76.41,130.5,2,17.33,70,4.27,42.194401,-72.555603,unknown
364,9.03,29.51,0.55,1.33,83.84,69.45,2,16.07,13,13.15,-22.44283906304,-68.932546346863,unknown
365,2.84,4.9,0.5,0.16,52.07,109.94,1,27.07,92,1.63,29.863952,-94.3178,natural
366,4.56,4.8,1.11,0.84,97.69,109.62,2,22.2,92,2.62,33.565278,-86.796389,unknown
373,2.13,2.81,0.29,0.06,100.54,74.51,3,17.78,57,2.36,40.170917,-122.255667,natural
374,18.21,18.83,0.86,0.17,112.43,111.86,3,13.2,90,0.41,48.995911,-116.509953,burning
376,7.27,7.84,10.06,2.27,38.01,221.74,1,16.78,82,0.79,20.565228,-101.18824,industrial
377,10.68,12.81,1.35,1.35,60.45,99.48,2,12.82,65,0.6,-32.800981,-71.483371,unknown
378,10.09,13.11,9.08,3.51,18.11,221.73,2,29.36,69,3.45,12.99711389,80.19151667,vehicular
379,17.88,18.49,0.92,0.19,110.77,111.12,3,12.08,91,0.06,48.894014,-116.359419,burning
381,3.47,4.05,10.46,1.54,72.41,154.51,2,17.36,61,3.05,41.182079,-74.028191,industrial
382,3.96,4.64,0.58,0.37,103.98,75.88,3,13.45,75,3.29,53.6825,-112.8686,natural
383,1.06,1.54,0.22,0.01,87.45,80.07,2,15.9,92,0.62,48.317507,-107.862471,natural
384,4.23,4.73,7.0,1.31,83.55,141.92,2,18.14,58,3.54,40.8197,-73.9481,industrial
385,2.15,2.59,8.98,1.32,70.96,143.66,2,17.66,65,1.62,41.4994,-74.0097,industrial
386,4.9,5.52,6.31,1.4,90.85,143.37,2,17.62,59,3.88,40.5969,-74.1264,industrial
387,0.99,1.14,1.62,0.14,61.16,103.36,2,13.38,71,3.64,43.6856,-74.9864,natural
388,3.14,3.79,1.13,0.2,55.72,117.53,1,11.93,76,1.57,-37.100696257418,-73.155760394707,natural
389,0.74,1.08,1.3,0.09,76.03,90.83,2,15.26,76,1.54,47.803421,-104.485619,natural
390,1.32,1.56,0.85,0.28,92.01,71.85,2,12.18,76,4.75,52.2989,-113.7942,natural
391,3.49,4.41,2.44,0.96,93.24,118.27,2,17.67,72,3.75,41.829495,-71.417457,unknown
392,4.55,4.94,1.6,0.98,105.62,120.78,3,18.03,60,2.94,40.7356,-73.4061,unknown
393,2.08,2.36,4.89,1.09,78.98,119.39,2,16.4,70,3.93,43.2189,-78.4792,unknown
394,0.82,0.88,0.08,0.08,83.13,63.91,2,12.18,91,1.07,53.5936,-116.3928,natural
395,0.88,1.02,1.51,0.12,60.52,103.36,2,13.78,72,5.0,43.4556,-74.515,natural
396,1.78,2.11,3.49,0.53,79.4,117.66,2,18.03,62,3.42,42.3631,-71.0542,unknown
397,17.36,17.74,0.47,0.07,112.84,106.58,3,12.17,90,0.83,47.594395,-115.323746,unknown
398,0.64,1.06,1.1,0.14,39.81,74.89,1,8.83,71,2.06,-34.0416667,150.6902778,natural
399,1.21,1.56,1.92,0.02,46.64,105.04,1,11.46,81,3.69,-36.616167751711,-72.093040558483,natural
400,5.76,6.14,4.89,0.69,73.14,134.04,2,15.12,86,1.68,45.296,-87.886,unknown
403,2.07,4.44,2.83,0.08,49.18,103.19,1,10.68,85,1.21,-38.725302444781,-72.571192550926,unknown
404,7.29,9.19,3.47,0.94,82.16,115.89,2,21.34,79,1.41,35.14,-85.1697,unknown
405,7.29,9.19,3.47,0.94,82.16,115.89,2,21.52,80,1.51,35.1028,-85.1622,unknown
406,2.95,7.17,1.37,0.55,63.79,106.35,2,18.22,75,8.2,52.50243599946008,-2.0034969995881116,natural
407,1.87,3.44,5.79,4.06,17.08,122.58,1,24.9,87,3.4,17.349694,78.451437,industrial
408,0.5,0.52,3.37,0.08,42.81,110.24,1,13.47,78,4.53,45.3656,-72.2656,unknown
409,4.58,4.89,0.32,0.08,92.97,80.49,2,15.45,70,2.77,51.6667,-110.2,natural
410,4.24,18.05,0.17,0.03,73.16,80.06,2,27.48,47,1.2,33.483799,-112.14260099999998,natural
412,2.53,3.4,2.29,0.68,18.43,106.29,1,25.65,74,5.89,13.0339,77.51321111,unknown
413,7.93,8.55,7.84,2.72,42.57,194.75,1,16.51,76,0.62,20.657939,-101.34915,industrial
414,1.75,3.35,2.25,0.91,57.06,105.12,1,19.91,57,7.43,54.51666699931385,-1.3585470003707398,unknown
415,3.31,3.59,0.23,0.1,94.41,80.46,2,14.44,89,0.76,39.531799,-107.782303,natural
416,1.56,3.26,0.81,0.76,49.65,93.59,1,28.89,82,4.13,27.4269,-97.2986,natural
417,0.57,1.02,0.95,0.3,50.8,76.56,1,9.65,69,3.73,-33.8658333,151.1625,natural
418,0.64,0.94,0.46,0.12,15.69,110.58,1,29.25,64,2.07,13.853457,100.527132,natural
420,5.89,6.14,0.99,0.49,65.93,126.99,2,20.3,62,3.17,43.859,18.435,unknown
421,6.21,6.46,1.06,0.44,66.11,129.96,2,20.91,60,3.18,43.848,18.364,unknown
422,7.6,7.91,1.56,0.19,46.59,139.87,1,19.54,89,2.21,44.29,17.895,unknown
423,5.21,5.4,0.75,0.5,85.35,128.56,2,18.3,81,3.99,43.715,18.036,unknown
424,5.5,5.7,2.37,1.26,85.25,118.66,2,17.29,79,1.39,41.7547,-87.7136,unknown
425,0.92,1.34,1.8,0.36,41.01,100.27,1,17.15,79,5.29,57.73445599971007,-4.7765830000735985,natural
426,9.77,11.06,2.3,0.86,98.31,117.85,2,20.39,75,2.99,35.889402,-78.8747,unknown
427,1.64,1.72,0.27,0.19,69.69,73.61,2,28.47,69,1.35,25.646111111111,-100.09555555556,natural
428,1.34,1.82,0.51,0.13,68.5,83.69,2,12.11,92,0.5,44.5884,-123.2673,natural
429,2.29,2.77,0.92,0.33,87.3,103.92,2,19.69,52,1.47,46.3864,-62.5828,natural
430,0.98,1.08,3.6,0.69,61.34,119.79,2,16.91,92,1.37,44.952,-68.6477,unknown
431,25.94,29.9,15.04,0.99,9.96,616.91,3,30.93,69,3.7,28.6821,77.305,vehicular
432,1.74,3.64,8.19,4.17,42.5,110.68,1,9.67,62,2.1,-32.7983333,151.66,industrial
433,7.17,7.48,0.26,0.04,96.93,77.88,2,10.37,80,1.82,47.6925,-114.0122,unknown
434,5.18,5.51,1.08,0.83,99.52,100.05,2,21.0,69,1.35,36.0388,-85.7331,unknown
435,1.09,1.46,0.25,0.14,80.68,79.95,2,15.55,86,1.39,45.366151,-106.48982,natural
436,5.58,5.77,1.25,0.57,79.56,107.53,2,14.52,77,1.56,39.0905,-79.6617,unknown
437,0.5,0.5,0.96,0.14,52.0,105.55,1,12.73,83,5.43,45.7228,-73.3764,natural
438,6.91,7.5,2.93,1.66,93.0,132.98,2,18.29,60,4.71,38.445,-76.1114,industrial
439,0.5,0.6,2.57,0.21,55.75,117.87,1,8.69,99,1.56,46.035,-74.4819,unknown
440,3.85,15.53,0.2,0.04,70.11,79.43,2,26.58,49,1.24,33.5455,-111.6093,natural
441,0.5,0.51,1.03,0.12,52.11,105.89,1,12.79,89,4.92,45.6481,-73.4997,natural
442,4.24,18.05,0.17,0.03,73.16,80.06,2,27.13,46,0.48,33.560299,-112.066299,natural
444,5.45,5.81,1.82,0.68,91.1,120.05,2,15.82,77,2.65,40.816,-85.6611,unknown
445,4.07,16.78,0.18,0.05,69.08,80.38,2,27.38,48,0.98,33.3961,-111.968,natural
447,0.5,0.51,1.44,0.04,42.66,103.4,1,12.04,92,2.96,45.8156,-70.8597,natural
448,1.78,2.11,3.49,0.53,79.4,117.66,2,17.59,70,3.39,42.329399,-71.082497,unknown
449,1.16,1.32,4.56,0.45,70.13,119.78,2,17.37,74,3.14,42.7708,-71.1028,unknown
450,0.73,0.73,0.23,0.01,46.39,101.38,1,13.22,86,0.65,48.8183,-72.7428,natural
452,1.78,2.11,3.49,0.53,79.4,117.66,2,17.45,70,3.5,42.325197,-71.056056,unknown
453,0.5,0.5,0.59,0.06,56.19,101.05,1,13.09,91,4.5,45.5231,-73.4939,natural
454,0.73,0.88,1.44,0.11,61.38,102.71,2,13.63,70,5.06,43.97,-74.22,natural
455,4.69,4.94,0.25,0.03,91.95,69.56,2,11.8,92,0.95,45.68377,-111.05632,natural
456,13.42,13.5,0.11,0.04,88.83,115.79,2,14.92,52,2.41,55.1964,-119.3967,burning
457,6.49,6.72,1.74,1.21,88.82,109.71,2,16.44,75,2.74,37.9214,-83.0662,unknown
458,3.01,3.73,3.84,0.9,83.71,122.92,2,17.18,72,4.08,42.0997,-71.62,unknown
459,3.75,4.01,0.18,0.03,93.57,67.69,2,12.28,94,1.04,46.6588,-112.0131,natural
460,6.32,6.82,5.23,0.82,102.21,142.66,3,13.44,76,0.48,36.1058,-82.0454,industrial
461,3.49,4.41,2.44,0.96,93.24,118.27,2,18.11,70,3.75,41.8081,-71.415,unknown
462,0.84,0.89,0.12,0.12,87.87,63.65,2,12.4,78,1.88,53.1422,-115.1381,natural
463,0.5,0.51,1.03,0.12,52.11,105.89,1,13.09,90,4.75,45.6569,-73.575,natural
464,3.78,14.9,0.28,0.05,74.57,80.26,2,26.22,48,2.63,33.7188,-111.6718,natural
465,0.54,0.99,0.43,0.18,80.78,87.92,2,16.21,82,1.89,45.440295,-105.37028,natural
466,2.19,2.71,2.52,0.6,85.89,114.72,2,17.93,73,3.51,42.065119,-71.012686,unknown
467,6.59,7.3,0.54,0.67,113.83,104.49,3,23.4,78,2.57,34.8848,-76.6203,unknown
468,0.5,0.5,1.53,0.02,49.2,101.87,1,13.09,89,3.06,45.3733,-71.2514,natural
469,12.93,13.21,0.2,0.04,98.85,88.82,2,11.93,86,1.28,46.243621,-114.158889,unknown
470,0.5,0.5,0.59,0.06,56.19,101.05,1,13.59,89,4.85,45.4431,-73.4686,natural
471,3.51,4.77,6.61,2.01,87.01,130.59,2,18.17,69,3.43,41.826099,-72.595001,industrial
472,0.92,1.22,6.1,0.53,65.31,128.43,2,17.93,75,4.61,43.075371,-70.748017,unknown
474,1.56,1.75,1.33,0.37,70.76,105.32,2,14.66,72,3.62,42.4006,-76.6538,natural
475,6.3,28.07,0.18,0.07,78.64,84.14,2,28.24,45,1.07,33.37,-112.6207,unknown
476,0.61,0.71,0.62,0.15,56.9,95.38,1,13.97,62,3.26,48.2344,-78.9833,natural
477,0.84,1.13,3.67,0.24,33.16,123.92,1,12.38,92,2.39,46.77417,-71.36972,unknown
478,0.5,0.5,2.46,0.06,41.53,108.05,1,14.17,84,3.54,45.4125,-71.8744,unknown
479,1.12,1.27,4.62,0.43,67.87,118.54,2,17.86,69,3.09,42.6267,-71.3622,unknown
480,1.38,1.53,4.04,0.46,76.16,119.89,2,17.39,69,3.46,42.474701,-70.971901,unknown
481,0.5,0.59,1.93,0.2,49.39,111.24,1,10.34,91,3.63,45.6222,-76.0178,unknown
482,0.53,0.71,2.56,0.4,36.37,116.57,1,12.88,86,3.62,46.0419,-72.66,unknown
483,4.52,18.77,0.24,0.03,79.29,81.79,2,27.29,45,2.43,33.686741,-112.294167,natural
484,7.97,8.26,0.54,0.04,95.01,79.89,2,9.79,90,0.93,46.002399,-112.500893,unknown
485,1.16,1.75,6.41,0.93,27.22,149.82,1,13.04,84,2.4,46.35,-72.4333,industrial
486,6.15,6.51,0.32,0.04,98.64,77.99,2,11.56,89,0.35,48.363694,-114.189272,unknown
487,1.6,2.45,5.36,0.54,25.95,141.95,1,12.1,94,1.33,46.6822,-71.9678,unknown
488,4.07,5.18,4.5,1.51,91.2,127.51,2,16.95,71,4.06,41.8402,-72.01,unknown
489,4.97,5.26,2.0,0.29,74.23,120.2,2,13.73,94,0.33,45.2066,-90.5969,unknown
490,7.44,8.18,0.46,1.28,98.94,86.65,2,19.17,60,1.22,56.7328,-111.39,unknown
491,1.04,1.31,3.6,0.4,34.46,126.7,1,12.94,90,2.74,46.8214,-71.2208,unknown
492,0.5,0.5,0.6,0.06,56.24,100.99,1,12.91,94,4.6,45.4667,-73.75,natural
494,6.85,7.21,0.66,0.04,87.29,87.04,2,10.41,91,0.58,47.17563,-113.476182,unknown
495,2.15,2.52,0.58,0.29,100.05,71.06,3,14.13,74,3.17,53.5028,-113.6111,natural
496,1.46,1.55,0.39,0.21,105.53,78.28,3,15.55,68,2.89,54.4138,-110.2331,natural
497,0.66,0.7,2.42,0.38,52.28,109.0,1,16.56,91,0.85,45.203963,-68.740041,unknown
498,0.5,0.63,3.62,0.19,41.69,121.99,1,11.23,90,4.59,45.4369,-75.7261,unknown
499,5.05,6.1,2.26,1.22,101.66,122.23,3,17.72,69,3.61,41.615,-71.7197,unknown
500,10.68,11.01,0.24,0.04,96.04,84.71,2,12.07,94,0.65,47.012907,-114.224273,unknown
501,6.37,6.83,1.11,1.24,93.27,106.92,2,20.27,68,2.28,38.869,-89.6228,unknown
502,0.88,1.04,2.42,0.44,36.6,120.7,1,13.14,88,2.88,47.0147,-70.8644,unknown
503,3.78,14.9,0.28,0.05,74.57,80.26,2,26.48,47,1.65,33.611,-111.7253,natural
504,3.41,4.04,0.67,0.39,105.81,75.13,3,14.33,73,2.85,53.6989,-113.2233,natural
505,6.75,7.5,0.36,1.45,102.21,82.48,3,18.29,63,1.97,57.1889,-111.6406,unknown
506,0.5,0.68,2.24,0.12,34.07,108.39,1,12.34,91,2.98,45.9075,-71.9492,unknown
507,2.09,2.56,4.73,0.7,74.19,123.73,2,16.85,70,4.02,42.263901,-71.79470100000002,unknown
508,2.18,2.68,5.14,0.77,72.53,126.08,2,16.2,70,4.07,42.2742,-71.8758,unknown
509,6.57,7.2,0.26,1.8,98.5,77.27,2,17.62,68,2.2,58.7083,-111.1764,industrial
510,1.67,2.53,0.8,0.23,72.5,101.22,2,20.48,93,2.87,34.8803,-101.6649,natural
511,6.97,7.36,0.39,0.04,97.39,80.44,2,11.58,89,0.39,48.400523,-114.335973,unknown
512,3.39,3.68,0.2,0.03,92.72,68.96,2,10.89,93,1.32,46.8505,-111.987164,natural
513,4.24,18.05,0.17,0.03,73.16,80.06,2,27.79,46,1.15,33.4609,-112.1175,natural
514,4.24,18.05,0.17,0.03,73.16,80.06,2,27.88,46,1.17,33.4033,-112.0731,natural
515,4.04,16.79,0.18,0.04,71.63,79.74,2,27.46,47,0.42,33.4797,-111.9172,natural
516,4.87,5.21,1.33,0.32,72.86,110.08,2,22.22,87,2.37,33.1787,-84.4052,natural
517,4.07,16.78,0.18,0.05,69.08,80.38,2,27.7,49,1.13,33.299,-111.8843,natural
518,4.24,18.05,0.17,0.03,73.16,80.06,2,27.95,46,1.27,33.406399,-112.144302,natural
519,0.58,0.64,1.65,0.21,37.54,110.16,1,10.85,90,2.61,46.8508,-70.4528,natural
520,1.28,1.5,0.17,0.02,90.91,70.71,2,15.62,87,1.05,45.782181,-108.511528,natural
521,1.78,2.11,3.49,0.53,79.4,117.66,2,17.58,70,3.27,42.3489,-71.097702,unknown
522,2.64,3.56,6.83,1.54,76.41,130.5,2,18.09,68,4.09,42.1086,-72.5911,unknown
524,0.8,1.0,5.82,0.46,55.91,122.48,1,17.61,68,4.22,42.605816,-72.596689,unknown
525,0.75,0.93,3.34,0.25,60.65,115.08,2,15.76,70,4.83,42.4478,-73.2547,unknown
526,4.04,16.79,0.18,0.04,71.63,79.74,2,27.67,48,0.71,33.4124,-111.9347,natural
527,0.5,0.51,1.03,0.12,52.11,105.89,1,13.04,90,4.59,45.60175999999999,-73.541992,natural
528,0.5,0.54,2.11,0.06,35.18,110.52,1,10.66,99,3.9,46.7686,-75.4319,unknown
529,0.5,0.5,0.59,0.06,56.19,101.05,1,13.04,91,4.33,45.54271,-73.57176,natural
530,1.91,2.46,6.42,0.97,68.08,128.97,2,16.78,69,3.88,42.298302,-72.33439599999998,unknown
531,1.06,1.66,7.02,1.77,28.13,149.78,1,12.21,87,1.08,46.4425,-72.8928,industrial
532,6.43,6.83,1.31,1.17,97.02,109.31,2,17.78,70,3.52,37.7046,-85.0485,unknown
533,1.78,2.11,3.49,0.53,79.4,117.66,2,17.41,71,3.44,42.2117,-71.114403,unknown
534,10.95,11.25,0.21,0.04,96.34,84.6,2,12.38,92,1.12,46.842297,-114.020549,unknown
535,2.54,2.86,0.27,0.03,87.7,71.38,2,12.14,94,1.11,47.494318,-111.303317,natural
536,3.71,14.26,0.36,0.05,79.09,81.11,2,20.85,48,2.39,33.9828,-111.7987,natural
537,2.29,2.48,0.22,0.03,90.41,70.64,2,11.95,86,1.64,49.7164,-112.8006,natural
538,1.34,1.64,0.52,0.32,88.0,103.75,2,17.96,75,7.33,41.9756,-70.0239,natural
539,3.29,3.48,0.24,0.17,92.89,65.34,2,8.02,78,1.61,42.9288,-109.788,natural
540,4.32,6.15,5.32,1.56,79.04,139.5,2,17.63,60,3.1,40.3125,-74.8729,industrial
541,4.04,16.79,0.18,0.04,71.63,79.74,2,27.59,48,0.76,33.4105,-111.8651,natural
542,1.73,2.04,0.3,0.04,86.01,70.36,2,12.16,89,1.25,47.048537,-109.455315,natural
543,4.24,18.05,0.17,0.03,73.16,80.06,2,27.79,46,1.0,33.4579,-112.046,natural
544,2.68,3.09,0.38,1.87,88.36,72.94,2,3.93,82,1.48,41.3642,-106.2399,industrial
545,6.74,7.06,1.77,2.38,89.61,112.85,2,17.07,80,2.04,38.8795,-80.8477,industrial
546,2.86,3.95,0.28,0.09,96.45,77.2,2,14.12,73,2.23,50.0492,-110.6814,natural
547,4.07,16.36,0.36,0.03,81.31,81.83,2,25.3,47,2.46,33.8217,-112.0174,natural
548,6.09,8.23,1.25,0.71,118.2,90.35,3,15.27,44,2.68,39.234402,-121.055603,unknown
549,3.16,3.72,0.81,0.35,104.87,76.35,3,14.59,71,3.42,53.5472,-113.3681,natural
550,4.24,18.05,0.17,0.03,73.16,80.06,2,27.55,47,1.25,33.5694,-112.1915,natural
551,7.33,7.69,0.34,0.04,98.59,80.62,2,11.57,89,0.13,48.202499,-114.305557,unknown
552,1.52,2.1,4.77,0.58,30.6,135.72,1,11.97,93,1.64,46.8369,-71.6228,unknown
553,0.87,1.11,2.38,0.35,26.02,104.5,1,11.96,83,1.05,47.6472,-72.2914,unknown
554,0.76,0.8,0.11,0.25,89.04,64.33,2,12.89,82,0.7,53.6072,-115.8769,natural
555,1.19,1.35,0.19,0.05,84.51,65.58,2,11.68,74,3.52,51.95,-114.7,natural
556,3.79,4.96,10.24,4.01,42.4,139.74,1,26.28,93,1.41,30.6681,-94.6739,industrial
557,3.06,3.92,1.94,0.81,93.21,114.44,2,18.04,71,3.7,41.840302,-71.361702,unknown
558,2.82,3.13,3.84,1.82,67.72,117.9,2,13.01,73,1.97,41.598,-78.7674,industrial
559,3.19,4.02,1.28,0.73,95.89,112.29,2,18.29,71,3.7,41.6833,-71.169701,natural
560,15.36,15.81,0.5,0.08,107.27,100.43,3,13.0,91,0.55,48.391672,-115.55228,unknown
561,4.52,18.77,0.24,0.03,79.29,81.79,2,27.45,44,1.81,33.6369,-112.3394,natural
562,2.66,3.12,0.7,0.32,102.46,73.7,3,14.16,72,3.11,53.5453,-113.4992,natural
563,2.64,2.92,0.2,0.09,74.59,73.02,2,6.45,92,1.56,38.9564,-106.9858,natural
564,4.24,18.05,0.17,0.03,73.16,80.06,2,27.93,46,1.25,33.4265,-112.11809999999998,natural
565,9.86,10.56,4.84,1.1,79.87,139.29,2,18.66,64,2.89,37.17,-78.31,vehicular
566,2.34,3.21,0.63,0.47,93.0,107.95,2,18.21,74,5.74,41.33047,-70.78584,natural
567,3.97,16.05,0.27,0.04,75.88,80.61,2,24.92,47,1.84,33.712299,-111.852699,natural
568,5.14,5.42,2.43,3.13,86.35,113.13,2,15.73,71,1.89,39.9428,-81.3373,industrial
569,6.75,7.5,0.36,1.45,102.21,82.48,3,18.42,62,1.87,57.149,-111.642,unknown
570,3.85,15.53,0.2,0.04,70.11,79.43,2,27.26,49,1.1,33.4522,-111.7331,natural
571,1.58,1.76,0.13,0.05,86.39,64.81,2,12.51,70,1.96,51.0814,-114.1403,natural
572,0.5,0.5,0.6,0.06,56.24,100.99,1,13.26,92,4.26,45.5025,-73.6661,natural
573,1.94,2.07,0.46,0.13,76.36,70.71,2,13.13,89,0.58,51.2958,-116.9717,natural
574,2.55,3.24,1.0,0.58,93.69,109.61,2,18.12,73,4.24,41.6454,-70.898,natural
576,2.55,2.84,2.56,0.3,36.1,152.05,1,14.92,81,0.91,19.325099999999996,-99.2041,unknown
577,1.66,3.18,0.54,0.51,52.62,92.19,1,29.05,81,3.9,27.811814,-97.4657,natural
578,1.97,2.08,0.34,0.22,68.05,77.7,2,27.68,76,1.41,25.756944444444,-100.36583333333,natural
579,1.97,2.08,0.34,0.22,68.05,77.7,2,27.97,77,0.95,25.66833,-100.24833,natural
580,2.3,2.43,0.41,0.25,66.42,81.68,2,27.19,72,1.57,25.78343,-100.58587,natural
581,2.3,2.43,0.41,0.25,66.42,81.68,2,27.36,73,1.18,25.675,-100.45833,natural
582,1.97,2.08,0.34,0.22,68.05,77.7,2,27.94,78,1.12,25.745,-100.25472,natural
583,9.48,10.83,2.57,0.78,80.43,118.49,2,21.32,72,3.85,35.9889,-77.5867,unknown
584,5.61,6.19,2.79,0.26,30.72,120.44,1,19.11,84,1.63,44.916,17.349,unknown
585,17.22,17.8,0.71,0.14,111.31,112.91,3,13.66,86,1.65,47.660568,-117.084503,burning
586,4.05,4.33,0.19,0.01,85.13,69.26,2,10.71,63,0.63,41.750599,-109.78970300000002,natural
588,8.94,28.98,0.45,1.67,82.66,64.68,2,17.52,2,11.04,-22.342264,-68.650897,industrial
589,2.65,2.95,1.01,1.64,92.85,83.67,2,18.14,60,1.39,50.45273,-104.61602,industrial
590,3.17,7.5,0.05,1.81,48.32,72.17,1,14.89,56,1.15,19.4308,-155.2578,industrial
592,0.58,0.95,1.0,0.12,38.61,75.4,1,8.53,67,2.1,-34.5805556,150.7816667,natural
593,1.62,3.36,8.31,4.85,45.41,108.0,1,9.83,63,4.77,-32.9325,151.7583333,industrial
594,4.55,6.94,4.19,1.01,15.72,142.42,1,25.49,75,6.0,12.912811110000002,77.60921944,industrial
595,4.06,5.91,2.52,0.97,58.69,116.94,1,26.66,95,1.94,30.18,-93.8731,unknown
596,1.37,1.54,1.71,0.28,64.53,107.87,2,16.91,72,4.46,43.0994,-75.225,natural
597,3.54,13.74,0.24,0.06,61.98,80.99,2,22.85,53,0.99,33.3855,-110.867267,natural
598,2.67,3.08,1.88,0.74,77.45,111.69,2,15.53,76,1.88,41.231167,-80.801914,natural
599,7.65,8.35,1.18,0.13,103.7,97.04,3,10.96,73,1.31,42.695301,-111.593903,unknown
601,3.6,4.27,0.22,0.18,91.81,85.07,2,11.52,77,1.37,37.1983,-108.4903,natural
602,0.57,1.02,0.95,0.3,50.8,76.56,1,9.2,72,2.63,-33.8938889,151.0452778,natural
603,6.32,17.56,0.43,0.65,74.19,97.41,2,23.57,46,0.92,32.690277,-114.614441,unknown
604,3.19,12.58,0.27,0.07,57.83,80.55,1,25.48,51,0.4,33.006268,-110.786484,natural
605,4.24,18.05,0.17,0.03,73.16,80.06,2,27.7,46,0.96,33.503601,-112.095001,natural
606,3.54,13.74,0.24,0.06,61.98,80.99,2,22.85,53,0.99,33.397433,-110.87445,natural
607,3.25,13.5,0.2,0.05,54.12,80.33,1,26.34,51,0.92,32.414342,-111.154544,natural
608,26.88,127.43,0.7,0.79,91.8,126.37,4,27.0,45,0.23,32.382034,-112.857452,agricultural
